lib_mrq,lib_mod_doss,lib_mod,dscom,cnit,tvv,cod_cbr,hybride,puiss_admin_98,puiss_max,typ_boite_nb_rapp,conso_urb,conso_exurb,conso_mixte,co2,co_typ_1,hc,nox,hcnox,ptcl,masse_ordma_min,masse_ordma_max,champ_v9,date_maj,Carrosserie,gamme,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (109ch),M10VWGVPC508067,2EC2KN4B1350ENEB24TA9,GO,non,7,80.0,M 6,"8,600000381","6,900000095",75.0,197.0,"0,398000002",,"0,232999995","0,266000003","0,001",1976,2800,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP608G604,639/2LAB61305N1A1K2V27,GO,non,15,165.0,A 5,"10,89999962","7,099999905",85.0,224.0,"0,361000001",,"0,256999999","0,289000005",0,2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 32,M10MCDVPJ86L035,906AC35KNMD1350NNFC22WB9,GO,non,11,120.0,A 7,"9,800000191","7,099999905",8100000381.0,214.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2784,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H2 TDI (136ch),M10VWGVPC48M135,2EC2KM4C1349ELEC24VA9,GO,non,9,100.0,M 6,"9,399999619","7,199999809",7900000095.0,208.0,"0,136999995",,"0,214000002","0,238000005","0,001",2219,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H3 TDI (109ch) BlueMotion,M10VWGVPC45V729,2EC2KH4B1350ELEC25UA9,GO,non,7,80.0,M 6,"8,800000191","6,699999809",75.0,197.0,"0,136999995",,"0,214000002","0,238000005","0,001",2246,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI 4x4,M10MCDVP607T169,639/2LAA33305N1A2C2V37,GO,non,11,120.0,A 5,"11,10000038","7,400000095",8800000191.0,232.0,"0,006",,"0,210999995","0,219999999",0,2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,CLASSE SLK,SLK 200,SLK 200 BVA7,M10MCDVP865T299,172K4S8M0NZAAA222,ES,non,10,135.0,A 7,"8,600000381","5,300000191",65.0,151.0,"0,223000005","0,050000001","0,028000001",,"0,003",1470,1470,"""715/2007*566/2011EURO5",,CABRIOLET,SUPERIEURE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H3 TDI (109ch),M10VWGVPE034160,2EC2KH4B1350ELEB24VA9,GO,non,7,80.0,M 6,"8,600000381","6,900000095",75.0,197.0,"0,393000007",,"0,232999995","0,266000003","0,001",2246,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
NISSAN,PRIMASTAR,PRIMASTAR,PRIMASTAR COMBI 3.1t 9PL 2.0 dCi (115ch) FAP L2H1,M10NSSVP013U491,J4J7B6,GO,non,8,84.0,M 6,"9,300000191","6,699999809",7599999905.0,202.0,"0,40200001",,"0,254000008","0,291999996","0,001",2016,2185,"""715/2007*630/2012EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (163ch) BlueMotion,M10VWGVPC46K778,2EC2KH4D1349NMEC25TA9,GO,non,10,120.0,M 6,"8,699999809","7,199999809",7699999809.0,203.0,"0,388000011",,"0,222000003","0,266000003","0,001",2100,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP6037442,639/2LAA31305N3A2D2S27,GO,non,10,120.0,A 5,"9,899999619","6,699999809",7900000095.0,208.0,"0,041999999",,"0,189999998","0,201000005","0,001",2075,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (136ch),M10VWGVPC50H489,2EC2KN4C1349NNEC24VA9,GO,non,9,100.0,M 6,"9,399999619","7,199999809",7900000095.0,208.0,"0,136999995",,"0,214000002","0,238000005","0,001",1976,2783,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP3761929,639/2LAA31305N3M3J1V27,GO,non,10,120.0,M 6,"9,5","6,699999809",7699999809.0,203.0,"0,174999997",,"0,225999996","0,247999996","0,001",2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG11J277,639/2LAA31305N3M3C1U38,GO,non,10,120.0,M 6,"9,5","6,699999809",7699999809.0,203.0,"0,046",,"0,196999997","0,216000006",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (163ch) BlueMotion,M10VWGVPC46N684,2EC2KH4D1349EMEC25WA9,GO,non,10,120.0,M 6,"8,699999809","7,199999809",7699999809.0,203.0,"0,388000011",,"0,222000003","0,266000003","0,001",2100,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 122 CDI,M10MCDVP372E910,639/2KAB61280N3A1C2S29,GO,non,15,165.0,A 5,"10,80000019","7,099999905",85.0,223.0,"0,352999985",,"0,252999991","0,282000005","0,002",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 37,M10MCDVPF18R861,906AC35KNMD1350NMCB2GWA9,GO,non,11,120.0,A 5,"10,30000019","8,199999809",9.0,238.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2801,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 110 CDI,M10MCDVP3760091,639/2KAA11320E3M4C1S29,GO,non,7,70.0,M 6,"9,899999619","6,599999905",7800000191.0,206.0,"0,097000003",,"0,243000001","0,263000011","0,001",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H3 TDI (109ch) BlueMotion,M10VWGVPC45P723,2EC2KH4B1350ELEB25UA9,GO,non,7,80.0,M 6,8,"6,400000095",6900000095.0,181.0,"0,398000002",,"0,232999995","0,266000003","0,001",2246,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP6108145,639/2KAA31320E2M3E2U38,GO,non,10,120.0,M 6,"8,899999619","6,5",7300000191.0,193.0,"0,046",,"0,196999997","0,216000006",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (109ch),M10VWGVPC47D163,2EC2KM4B1320ENED24VB7,GO,non,8,80.0,M 6,"9,899999619","7,400000095",8300000191.0,218.0,"0,136999995",,"0,214000002","0,238000005","0,001",1982,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG12S771,639/2LAA31280N2M3K2S37,GO,non,10,120.0,M 6,"8,699999809","6,300000191",7099999905.0,187.0,"0,046",,"0,196999997","0,216000006",0,2050,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (109ch) BlueMotion,M10VWGVPC491864,2EC2KN4B1349EMEB25VA9,GO,non,7,80.0,M 6,8,"6,699999809",7199999809.0,189.0,"0,398000002",,"0,232999995","0,266000003","0,001",2028,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (163ch),M10VWGVPE06N625,2EC2KM4D1320ESEA2LXE7,GO,non,10,120.0,M 6,"8,899999619","6,300000191",7199999809.0,189.0,"0,185000002",0,"0,105999999",,0,2356,2709,"""595/2009*64/2012EURO6",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP609Z877,639/2KAA31305N2A2G2T38,GO,non,10,120.0,A 5,10,"6,800000191",8.0,211.0,"0,041999999",,"0,189999998","0,201000005","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP6062495,639/2LBB61305N2A1C2V27,GO,non,15,165.0,A 5,"10,89999962","7,099999905",85.0,224.0,"0,361000001",,"0,256999999","0,289000005",0,2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP0217345,639/2KAA31280N2M3D2U39,GO,non,10,120.0,M 6,9,"6,599999905",7400000095.0,195.0,"0,174999997",,"0,225999996","0,247999996","0,001",2186,2200,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVPG12C489,639/2KAA71280N2M3D1S28,GO,non,9,100.0,M 6,"9,300000191","6,5",75.0,198.0,"0,046",,"0,196999997","0,216000006",0,1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (136ch),M10VWGVPE08Y440,2EC2KN4C1320EMEB24TA7,GO,non,9,100.0,M 6,"8,600000381","6,900000095",75.0,197.0,"0,393000007",,"0,232999995","0,266000003","0,001",2028,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 110 CDI,M10MCDVP609H446,639/2KAA11320E3M4C2T28,GO,non,7,70.0,M 6,"9,199999809","6,5",75.0,198.0,"0,082999997",,"0,229000002","0,25","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 37,M10MCDVPF15R405,906AC35KMMC1349EMEB25VA9,GO,non,9,95.0,M 6,"10,30000019","6,800000191",8100000381.0,213.0,"0,48300001",,"0,221000001","0,287",0,2356,2585,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE E,E 200,E 200 CDI BERLINE BVA7 FAP,M10MCDVPGU45365,212KJ2S1M0NLCGA500,GO,non,7,100.0,A 7,"6,400000095","4,599999905",5300000191.0,137.0,"0,150000006",,"0,153999999","0,173999995",0,1845,1845,"""715/2007*195/2013EURO5",,BERLINE,LUXE,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP372Y154,639/2KAA31305N3A2G2V29,GO,non,11,120.0,A 5,"10,19999981",7,8199999809.0,216.0,"0,078000002",,"0,224000007","0,232999995","0,001",2356,2450,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP604R363,639/2LAA71305N3A2F2S38,GO,non,9,100.0,A 5,"9,899999619","6,699999809",7900000095.0,208.0,"0,041999999",,"0,189999998","0,201000005","0,001",2075,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPU197050,906AC35KHMC1350NSFA25UX7,GO,non,9,95.0,A 7,"9,800000191","7,099999905",8100000381.0,213.0,"0,093000002",,"0,263999999","0,27700001","0,001",2331,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE C,C 180,C 180 STATION WAGON BVA7,M10MCDVPX553977,204KH231P0NZAAA574,ES,non,9,115.0,A 7,"7,900000095","5,5",6400000095.0,149.0,"0,174999997","0,035999998","0,018999999",,0,1545,1545,"""715/2007*630/2012EURO6",,BREAK,SUPERIEURE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (163ch),M10VWGVPC499484,2EC2KM4D1350ESEB24WA9,GO,non,10,120.0,M 6,"8,899999619",7,7699999809.0,203.0,"0,409000009",,"0,213","0,25","0,001",2279,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVPG106848,639/2KAA71305N2M3B1U29,GO,non,9,100.0,M 6,"9,5","6,699999809",7699999809.0,203.0,"0,046",,"0,196999997","0,216000006",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (136ch),M10VWGVPC48G165,2EC2KM4C1349EMEC24VA9,GO,non,9,100.0,M 6,"9,399999619","7,199999809",7900000095.0,208.0,"0,136999995",,"0,214000002","0,238000005","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP022R195,639/2KAA71305N1M3G2T39,GO,non,9,100.0,M 6,"8,899999619","6,5",7300000191.0,192.0,"0,174999997",,"0,225999996","0,247999996","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 43,M10MCDVPF161802,906AC35KMMD1349NSEC25VA7,GO,non,11,120.0,M 6,"10,89999962","6,900000095",8399999619.0,222.0,"0,086000003",,"0,230000004","0,263000011",0,2356,2585,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 110 CDI,M10MCDVP021Z143,639/2KAA11280N2M4J2S29,GO,non,7,70.0,M 6,"9,199999809","6,5",75.0,198.0,"0,097000003",,"0,243000001","0,263000011","0,001",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI 4x4,M10MCDVP025L222,639/2LAA73305N1A2F2V37,GO,non,10,100.0,A 5,"11,19999981","7,5",8899999619.0,234.0,"0,061000001",,"0,228","0,240999997","0,001",2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG11D175,639/2LAA31305N1M3J1W37,GO,non,10,120.0,M 6,"9,5","6,699999809",7699999809.0,203.0,"0,046",,"0,196999997","0,216000006",0,2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLVO,XC70,XC70,"""XC70 D4 5cyl (181ch) Stop&Start et ou 19"""" AWD BVM6""",M10VLVVP900W608,BZ81A4,GO,non,10,133.0,M 6,"6,099999905","4,800000191",5300000191.0,139.0,"0,284999996",,"0,105999999","0,143999994",0,1786,1786,715/2007*195/2013EURO5,mars-14,BREAK,SUPERIEURE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (109ch) BlueMotion,M10VWGVPC45S532,2EC2KH4B1320NMED25VA7,GO,non,8,80.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238000005","0,001",2100,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (163ch),M10VWGVPE06N916,2EC2KM4D1349EMEB24UB9,GO,non,10,120.0,M 6,"8,899999619",7,7699999809.0,203.0,"0,400999993",,"0,213","0,250999987","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP6089184,639/2LAA31305N2M3D1V38,GO,non,10,120.0,M 6,"9,5","6,699999809",7699999809.0,203.0,"0,046",,"0,196999997","0,216000006",0,2356,2525,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP606U099,639/2LBA71305N2A2J2U27,GO,non,9,100.0,A 5,"10,10000038","6,900000095",8100000381.0,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP607G095,639/2LAA31305N2M3C2V37,GO,non,10,120.0,M 6,"8,899999619","6,5",7300000191.0,193.0,"0,046",,"0,196999997","0,216000006",0,2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 30 L2H1 TDI (136ch) BlueMotion,M10VWGVPE30T016,2EC1KN4C1319NMEC15UA7,GO,non,9,100.0,M 6,"8,800000191","6,699999809",75.0,197.0,"0,202999994",,"0,214000002","0,238999993","0,001",2005,2739,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 110 CDI,M10MCDVP371Y798,639/2KAA11280N3M4J2T29,GO,non,7,70.0,M 6,"9,300000191","6,599999905",7599999905.0,200.0,"0,097000003",,"0,243000001","0,263000011","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 122 CDI,M10MCDVP373C034,639/2KAB61305N3A1D2V29,GO,non,15,165.0,A 5,"10,89999962","7,199999809",8600000381.0,226.0,"0,352999985",,"0,252999991","0,282000005","0,002",2356,2450,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPF15C620,906AC35KMMC1349NLFB25UB7,GO,non,9,95.0,A 7,"9,899999619","7,099999905",8199999809.0,216.0,"0,086999997",,"0,275000006","0,287",0,2243,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG10J922,639/2LAA31280N1M3D1T27,GO,non,10,120.0,M 6,"9,399999619","6,599999905",7599999905.0,200.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H3 TDI (163ch) BlueMotion,M10VWGVPE04V114,2EC2KH4D1320NSEC2MXB7,GO,non,10,120.0,M 6,"9,5","6,5",75.0,197.0,"0,185000002",0,"0,105999999",,0,2356,2709,"""595/2009*64/2012EURO6",,MINIBUS,MOY-INFER,,,,
FIAT,DUCATO,DUCATO,Panorama 3.3 - M H2 - 2.3 Mjt (130ch),M10FATVP0090149,250BMAPB85,GO,non,8,96.0,A 6,"8,699999809","6,099999905",7099999905.0,186.0,"0,307999998",,"0,259000003","0,287999988",0,2375,2375,715/2007*630/2012EURO5,mars-14,MINIBUS,MOY-INFER,,,,
BMW,SERIE 3,320,"320i xDrive Touring (jantes 16'' 225/55, 17'', 18'' et 19'')",M10BMWVP0158589,3K3H116H250000,ES,non,11,135.0,M 6,9,"5,599999905",6900000095.0,160.0,"0,294999987","0,035","0,022",,0,1630,1630,"""715/2007*195/2013EURO6",,BREAK,SUPERIEURE,,,,
LEXUS,LS600,LS,LS 600h L V8 5.0L hybride,M10LEXVP000W273,HF4(a)UVF46(E)UVF46L-AEXGHW(2E),EH,oui,28,290.0,V 0,"10,5","7,5",8600000381.0,199.0,"0,294999987","0,032000002","0,016000001",,"0,002",2455,2525,715/2007*566/2011EURO5,mars-14,BERLINE,LUXE,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 37,M10MCDVPF15H916,906AC35KMMC1350EMED23WB9,GO,non,9,95.0,M 6,"10,19999981","6,800000191",8.0,210.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2859,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP601T466,639/2KAA31280N1M3D2S29,GO,non,10,120.0,M 6,"8,699999809","6,300000191",7099999905.0,187.0,"0,046",,"0,196999997","0,216000006",0,1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (109ch),M10VWGVPC47P684,2EC2KM4B1350ENED24SA9,GO,non,8,80.0,M 6,"9,899999619","7,400000095",8300000191.0,218.0,"0,136999995",,"0,214000002","0,238000005","0,001",1982,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (136ch) BlueMotion,M10VWGVPE08A804,2EC2KN4C1350EMED25VB9,GO,non,9,100.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238999993","0,001",2028,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP604W818,639/2LAB61280N2A1F2U38,GO,non,15,165.0,A 5,"10,89999962","7,099999905",85.0,224.0,"0,361000001",,"0,256999999","0,289000005",0,2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (163ch) BlueMotion,M10VWGVPC51V247,2EC2KN4D1350NMEB25UA9,GO,non,10,120.0,M 6,"8,300000191","6,900000095",7400000095.0,195.0,"0,409000009",,"0,213","0,25","0,001",2028,2801,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE E,E 250,E 250 CDI CABRIOLET BVA7 FAP,M10MCDVPGE38119,207L4S3M0NZBBA400,GO,non,11,150.0,A 7,"5,800000191","4,199999809",4800000191.0,126.0,"0,054000001",,"0,145999998","0,156000003",0,1845,1845,"""715/2007*195/2013EURO5",,CABRIOLET,LUXE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (136ch) BlueMotion,M10VWGVPE06H073,2EC2KM4C1349NMEB25TA9,GO,non,8,100.0,M 6,8,"6,400000095",6900000095.0,181.0,"0,393000007",,"0,232999995","0,266000003","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H3 TDI (109ch),M10VWGVPE021934,2EC2KH4B1320NLED24VB7,GO,non,8,80.0,M 6,"9,899999619","7,400000095",8300000191.0,218.0,"0,136999995",,"0,214000002","0,238999993","0,001",2246,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE GLA,GLA 200,GLA 200 BVA7,M10MCDVPGJ9Y910,245G274HQ2OZAAA502,ES,non,8,115.0,A 7,"7,300000191","5,099999905",5900000095.0,138.0,"0,158000007","0,033","0,024",,0,1435,1435,"""715/2007*195/2013EURO6",,TS TERRAINS/CHEMINS,LUXE,,,,
VOLKSWAGEN,CADDY,CADDY,CADDY CONFORTLINE 1.6 CR TDI (102ch) FAP,M10VWGVPD62T109,2KACCAYDX01N0J1FM5FM5A4057N1SKVR27MJ,GO,non,6,75.0,M 5,6,"4,800000191",5199999809.0,136.0,"0,282000005",,"0,107000001","0,151999995",0,1547,1547,"""715/2007*195/2013EURO5",,COMBISPACE,INFERIEURE,,,,
MERCEDES,CLASSE C,C 220,C 220 BLUETEC BERLINE BVM6 FAP,M10MCDVPGY4M863,204R00RP0BZAAA574,GO,non,9,125.0,M 6,5,"3,700000048",4199999809.0,109.0,"0,277999997",,"0,061999999","0,081",0,1550,1550,"""715/2007*195/2013EURO6",,BERLINE,SUPERIEURE,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 32,M10MCDVPF13J276,906AC30KNMD1302NNEB15TA9,GO,non,10,120.0,M 6,"10,30000019","6,699999809",8.0,210.0,"0,48300001",,"0,221000001","0,287",0,2076,2185,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 319 CDI,M10MCDVPF15N013,906AC35KHNE1350ESFA22WA9,GO,non,13,140.0,A 7,"11,19999981","7,400000095",8800000191.0,233.0,"0,067000002","0,014","1,845999956",,"0,002",2586,2859,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (109ch),M10VWGVPE05W599,2EC2KM4B1350NNEB24WA9,GO,non,7,80.0,M 6,"8,600000381","6,900000095",75.0,197.0,"0,393000007",,"0,232999995","0,266000003","0,001",1982,2805,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP608N744,639/2LBA31280N1M3D1T27,GO,non,10,120.0,M 6,"9,399999619","6,599999905",7599999905.0,200.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP6076728,639/2KAA31320E3M3C1S39,GO,non,10,120.0,M 6,"9,300000191","6,5",75.0,198.0,"0,046",,"0,196999997","0,216000006",0,1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 43,M10MCDVPF16H854,906AC35KMMD1350ELEC25VA9,GO,non,11,120.0,M 6,"10,89999962","6,900000095",8399999619.0,222.0,"0,086000003",,"0,230000004","0,263000011",0,2356,2585,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H3 TDI (163ch) BlueMotion,M10VWGVPC46N720,2EC2KH4D1349NLEA25VE9,GO,non,10,120.0,M 6,8,"6,599999905",7099999905.0,187.0,"0,409000009",,"0,213","0,25","0,001",2246,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (163ch),M10VWGVPE06Z795,2EC2KM4D1320NNEC24SA7,GO,non,10,120.0,M 6,"9,399999619","7,199999809",8.0,210.0,"0,386000007",,"0,222000003","0,266000003","0,001",1982,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPF13E976,906AC35KHMC1350ESCB2KWB9,GO,non,9,95.0,A 5,"10,30000019","8,199999809",9.0,238.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2859,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
